Uniprot	02w33	02w01	02w26	02w17	02w41	02w09	10w25	10w33	10w09	10w41	10w17	10w03	02w18	10w11	02w02	10w04	02w28	10w18	10w34	02w42	10w42	10w28	02w34	02w10	02w20	10w05	10w13	02w27	10w19	02w11	10w35	10w26	10w43	02w43	02w03	02w35	02w29	10w06	10w36	02w44	02w21	10w22	02w12	10w44	10w27	02w04	02w36	10w15	02w37	10w30	02w13	02w31	10w45	10w37	02w05	10w14	10w23	02w45	02w23	10w07
K1C10_HUMAN	482.1182861	412.4508057	314.7747498	484.9155579	503.8095093	530.1795044	415.0994263	487.720459	764.7987061	574.6641846	403.8208008	560.9255981	301.2989197	269.5563965	256.1776123	328.1069336	127.097084	206.3764648	203.6960754	239.1810913	394.0031433	293.8283997	248.3658295	350.9275513	299.2138977	388.5730896	294.5327148	257.6712952	378.6578064	240.1142731	255.702179	253.0025177	296.5963745	175.5396118	278.3133545	156.7975159	339.8415833	258.133667	254.0224915	217.4212952	401.0559387	219.4239197	334.1384888	292.4625244	223.9385986	166.926178	230.2576294	288.2282104	329.8868408	351.7731934	320.9159546	381.3651428	260.9290466	220.2420959	314.1656494	296.6599731	287.5923462	555.4802856	338.0568848	321.8356934
K2C1_HUMAN	50.40555191	104.3142166	55.00801086	69.50340271	87.42835236	58.06283188	148.2745819	108.7659531	91.558815	67.20714569	92.34300232	68.49661255	54.74057007	28.43377495	41.43616104	108.662796	101.3327255	35.73082352	63.97225952	61.55484772	106.9482498	83.51293945	63.41008377	51.34719086	162.5859985	90.91316223	61.97687149	87.34832764	59.15907288	86.77337646	39.37316132	55.48086548	88.16085052	67.33409882	63.43094254	68.48517609	117.0182419	147.1695862	70.88316345	140.0267181	557.883728	74.5013504	86.04891968	141.0106964	137.5144043	68.28843689	100.1816864	87.37818909	54.1284256	84.7412796	105.3667374	57.76447296	122.6641159	64.89006042	80.90903473	68.06134796	134.1026917	108.5771866	67.65249634	118.8495636
O08573	187.9278412	147.6979523	195.6272583	175.3872223	129.3297577	214.972702	79.1473465	82.40998077	212.2896118	57.1081543	137.8594666	113.9446487	194.3023071	177.4637756	136.5025787	122.2447052	143.680191	161.3063965	78.2507782	159.5268097	95.10678101	109.9056702	292.744812	208.6299286	137.9265442	113.7193985	140.0611115	114.2093964	196.2048798	223.5180511	72.00161743	100.8703461	115.3400803	127.5889359	160.2770081	116.4595871	146.3755188	74.97615814	94.68161774	98.85112762	177.1125946	137.0201263	246.305954	63.09934616	90.09094238	119.0336456	131.0871735	127.288353	209.4779205	109.5588303	235.3734894	160.9264832	76.86812592	82.9954071	195.7909241	104.8913956	163.6243896	206.4568481	229.2391968	149.9827271
O08600	453.280304	331.2602234	385.7398376	419.999054	539.7357788	411.3707581	410.0634155	315.0048218	420.7069092	496.879425	506.5529785	342.7485046	392.0369873	450.9089966	473.7641602	365.4667969	393.5430603	380.2086792	470.9873657	546.310791	466.2402039	418.0316162	488.5592041	478.5582581	483.5802002	338.2444458	321.8756104	458.9476624	375.3314209	479.8946228	427.4649048	447.3803711	441.1653137	554.4171143	362.6179504	495.996521	370.2767639	364.3478088	436.4689941	490.9947205	391.0688477	364.4669495	459.6081238	507.9146423	428.0469971	467.7853699	498.6100159	503.5246277	452.3075867	421.4121399	432.2601318	411.5533142	398.927002	484.698761	440.2754822	476.1658936	370.4932556	530.4738159	410.3735962	350.6805725
O08601	655.9417114	530.454834	432.8694763	563.0803223	847.0974121	646.8850098	344.0950317	424.1836853	614.5841064	456.257843	636.5813599	515.7272339	540.7381592	601.1609497	415.1968994	538.1636353	413.2632141	502.8665161	385.2705994	586.3980713	434.1637878	319.7561951	784.0440063	683.3013306	459.6229858	402.0064697	382.604187	500.7946472	465.2636414	743.3371582	330.0628662	380.9746399	416.6540222	529.2366333	478.6138306	618.9544067	550.7639771	384.3548279	385.5725403	647.414856	662.1746826	424.1759644	547.5466309	477.6313171	282.6625977	354.4456482	522.4905396	530.8560791	697.1729736	336.6111755	717.2081299	443.1419983	489.6923218	396.6218872	654.0983276	416.2434998	435.9842224	886.0640259	592.5114136	505.5136719
O08705	169.7998657	139.1277466	137.7709198	183.1423187	175.3169556	177.3371429	94.33068085	46.15242386	215.449707	116.432869	95.85760498	125.8876266	201.3681335	220.313446	110.0345612	200.489975	260.1690369	199.7391357	112.8397522	217.2009125	151.0536957	174.1738129	283.0210571	258.0533142	225.3312378	253.7476654	243.9083099	211.786026	318.3337097	336.9448547	80.66635895	165.2159271	133.5660095	203.890274	227.8575134	309.5206604	255.121582	147.4511719	107.8397675	207.3554382	312.2242737	169.1822357	411.3005066	98.224617	166.2497101	161.364502	189.0565338	219.302536	272.4503174	161.0369568	336.9047241	213.8061676	129.0386963	171.3088226	266.6727905	291.4952087	216.3875885	311.6105652	333.3999023	116.1418762
O08749	2350.47168	2163.202881	2221.462891	2386.401367	2222.063721	2263.466553	2862.598633	2677.748047	2405.741455	2567.462402	2344.644531	2621.736816	2231.563965	2519.442871	2463.567383	2308.881104	2405.681396	2475.912109	2758.365723	2293.547852	2609.963623	2548.431641	2306.912109	2305.258057	2196.941406	2208.834473	2443.91626	2216.552246	2056.181885	2003.734253	2451.771973	2269.867432	2152.344238	2170.116699	2160.300293	2111.364258	2284.324707	2545.78833	2682.067383	2355.311523	2278.530762	2508.013184	2245.331787	2501.606445	2645.402344	2603.199707	2594.237793	2404.502686	1903.974609	2403.422119	1951.723877	1909.070435	2050.559814	2395.895264	1790.975586	2320.07666	2110.938232	1883.224243	1899.3302	1991.902344
O08756	2176.035156	1940.241211	2673.131104	1730.0448	1895.103027	1669.211548	4947.439453	2545.700195	2103.609863	3403.520996	1831.661987	2599.735107	1602.174683	1852.209473	1580.289917	2148.011963	3027.043945	1935.97998	3277.857422	1871.959229	3043.962646	4975.270996	2070.415771	1239.318115	1521.1521	2402.77124	2157.763428	2189.287598	2214.690918	1654.02063	2250.196777	3562.331299	2826.663574	2505.10376	1799.239258	2074.674316	2506.693604	2153.380371	3537.773438	2053.041504	1571.578979	1830.076172	1657.727173	2614.674805	4250.966797	1701.633301	2151.076172	2081.808105	1860.205444	3249.635742	1418.382813	2469.244873	2310.157715	3001.131348	1616.13562	2105.059326	1660.918457	1509.078735	1511.808838	2196.907227
O08795	167.7524719	174.2776184	155.4459076	140.5682068	231.6284637	174.2757568	81.88917542	73.67488098	102.7101288	95.02545166	159.9779663	144.9819794	178.5452728	144.6668701	203.9511719	196.2442322	198.8513794	170.033783	123.7014542	193.8006744	115.7792435	114.4417496	250.3150787	190.7965088	183.6456146	146.6635437	123.9391556	218.4268494	141.8712463	210.4351654	63.02177429	144.9317322	108.1452942	207.8983612	218.302063	232.885376	250.6373901	132.5896912	104.4243088	239.190155	236.2108917	142.6958618	181.6309204	141.4838562	98.02053833	158.9364929	176.7902374	147.2662659	281.3414917	103.4757385	276.005127	179.62117	143.2016296	109.0600128	282.1018372	130.1493073	149.8346558	288.43573	197.1958313	204.5752258
O08807	157.7796936	146.9373016	122.097908	109.1135941	253.8446503	148.6671143	106.3128357	86.5680542	75.20127106	97.68865204	144.2927856	140.3110657	120.9060822	87.78245544	150.3195801	121.7891159	83.20973206	92.57754517	110.0975037	175.0114288	106.7269821	115.9820175	181.4565125	129.297348	122.34375	134.0407715	78.36671448	139.8753052	94.23243713	139.9561615	100.0893021	131.2402954	105.4674759	156.3498993	133.9626465	146.3063507	175.6957397	106.3444672	107.6372299	197.9523468	167.3910065	85.58062744	102.5175247	138.9073486	102.0797806	116.8432846	180.2639618	115.5634155	208.263092	115.4376297	168.0856323	159.1185608	129.0101929	120.6001663	152.9100494	85.79555511	89.01190948	292.7059937	132.4781799	112.6427689
O08914	107.8267975	131.5366211	94.72293091	112.302124	118.9329071	120.6257858	87.40710449	61.21048737	98.91853333	89.97564697	126.0675201	111.1317062	104.4123993	108.8240662	122.6701965	127.1326675	105.5465088	104.2133408	97.55549622	121.5624695	99.78485107	102.481163	142.9324951	141.7533722	132.6727905	121.1758347	107.9296265	126.4519806	153.9898376	121.6011505	63.69475555	106.6726379	83.67982483	108.7039642	118.2807083	115.0943375	129.4336853	105.467804	107.4494705	135.3245239	152.7481537	121.9907761	132.1452332	102.6781311	86.0623703	109.5398941	103.3445206	122.4587173	127.5429916	114.2747345	151.3464661	125.7506485	121.7783813	97.77479553	170.3160248	121.8374481	127.4755402	165.927063	147.7936707	139.7998962
O09111	618.2024536	604.3128662	625.7441406	673.965271	607.0091553	632.526123	684.3970337	787.326416	698.2494507	746.22052	666.0046997	641.194397	554.121582	690.4741211	593.6280518	586.3856201	487.7733765	562.7585449	660.4020386	552.7457275	711.0708618	581.6905518	556.512085	597.1176147	628.805603	618.9121094	721.9778442	566.7732544	658.1813354	636.8525391	718.5443115	601.2971191	682.8155518	605.9822388	578.8059082	579.4376831	499.2772522	604.8995972	703.6716919	560.0575562	521.2328491	636.6052246	600.4111328	683.5936279	577.1254272	551.2481079	583.6231079	697.026123	512.9057617	614.7480469	531.1359863	544.696106	663.1437378	690.7687988	521.9416504	714.954895	647.2964478	575.4058838	584.3837891	584.6363525
O09167	297.2458496	278.6843872	270.7966919	183.3943634	412.0776367	335.7504883	171.6836853	145.9392242	253.631012	130.7845306	201.7794189	302.787384	208.9015198	171.3833313	169.263382	272.1158752	138.2278748	173.2576599	148.0403748	162.6432495	99.16151428	165.698288	280.0106506	244.678299	212.6991882	161.7213593	175.5444031	222.762619	197.7163544	221.1088104	97.46336365	170.5731659	133.7286682	145.8757324	267.9668884	213.2837524	342.905365	167.2035828	86.40393066	325.5912781	404.4260559	134.0680542	222.9651031	143.0261688	100.2957001	219.8076477	255.3429413	261.4887085	312.9249268	131.9271088	263.9732056	230.8719788	107.8674469	108.3564148	328.5279541	145.1877747	221.6720886	365.1176147	155.9051514	126.440155
O09173	250.6992645	249.2117462	298.9613037	222.9797821	312.4153748	271.9826965	102.7822723	70.21231079	123.3473129	218.1170044	177.9413605	155.0161133	241.6063538	95.32888794	248.3216858	140.6646881	204.4464417	184.6748047	104.8867493	217.5774384	141.7383575	100.8406677	226.4147491	211.8168945	193.8080444	127.8982239	111.6570663	239.4526672	235.339447	257.3934937	59.49440765	120.4825592	169.0650024	227.5686646	270.1101685	271.6664124	275.2220459	107.9872894	75.86862183	255.8913879	261.4260254	143.4974823	225.1985168	195.1037445	101.2251892	211.2174683	188.8029175	140.9691925	350.2864685	100.193367	269.8882446	262.8950195	167.8160706	62.87657166	287.0992737	118.7701416	224.9510345	346.2895508	174.6004486	202.6292725
O09174	879.1885986	726.5577393	883.6817017	792.9483643	831.8396606	769.4432983	710.1942749	574.241394	661.9862671	660.5163574	713.4830933	765.7491455	761.2260132	629.1401367	826.1043091	761.7332153	736.1077271	705.7602539	734.2612305	952.0061035	745.1655884	806.5629883	1029.16333	877.5527954	702.5640259	715.6647949	641.7116699	833.3243408	678.9706421	788.4302979	594.1551514	848.9495239	734.4658203	805.7894897	751.6572876	929.3867798	870.8013916	617.3806152	683.4855957	822.0535278	807.9395752	823.324646	715.3078003	709.5531006	768.2330322	867.6184082	846.4918823	617.1924438	960.2731323	771.4262085	796.1643066	922.8703003	689.8887329	661.4279785	873.5438232	733.5675049	793.7901001	935.0289307	749.3049316	794.513916
O35129	2102.864258	2214.488525	2269.124756	2438.973389	2086.126465	2290.317383	2643.498779	2565.828613	2593.950684	2613.011475	2343.357666	2233.247559	2568.231934	2626.426025	2533.688721	2377.034912	2479.120605	2511.075684	2581.690918	2597.562988	2916.771973	2624.726563	2390.852051	2529.817139	2650.37793	2729.464111	2736.832764	2294.215088	2515.87085	2422.382324	2667.153809	2587.470703	2654.207764	2565.649414	2331.286133	2271.360596	2051.981201	2772.876465	2419.466309	1996.109375	2504.886475	3028.135986	2778.194092	2543.592773	3081.933105	2406.070557	2283.364502	2480.430664	1912.158691	2573.124023	2149.420898	2166.346191	2509.687256	2495.042236	2134.508301	2728.37915	2419.272705	1878.348877	2631.75293	2584.720947
O35386	505.5083008	562.288208	489.4954224	416.0185547	424.4185791	440.5383301	392.1434937	315.1357422	429.4448547	388.9459229	369.4416809	475.7452393	397.701416	389.0593262	426.0869751	445.5933228	461.5823975	421.7164612	370.7355347	453.7630005	445.5502625	416.7230835	536.3597412	490.8797913	342.4679565	495.4553223	388.2468262	446.8594971	402.0362244	503.0695496	314.5348206	388.5360718	410.5783081	368.9347229	410.9935608	454.2138672	514.4486084	415.3088379	370.3502502	485.1973267	463.938324	503.5950317	447.4794006	425.6461792	368.6286926	466.6676025	375.5619507	339.1462097	523.1326904	401.4801025	505.6777954	495.9427795	398.3386841	440.7714539	546.2479858	392.7835693	519.8161011	463.3760071	429.7811279	485.6040039
O35387	151.5497894	108.9762955	91.04141235	213.1586456	174.6882782	132.8356323	119.1200562	150.6047058	156.8632507	149.0915985	151.6294556	141.0201569	155.528244	183.8563995	103.742775	182.733429	118.0501785	139.6474915	172.5217133	172.8636475	188.5816498	181.2822266	148.358551	139.8412933	213.8869171	161.1165161	181.2372589	160.4831085	159.2714081	205.1575775	144.9966431	147.9439545	112.1304092	189.570282	154.0569916	155.8314819	142.8931885	108.6348419	154.8942719	188.7832184	177.0034637	159.7291718	154.0807953	152.5257874	123.2051468	128.1772614	201.8865204	135.8902435	144.3272095	157.6833191	178.5592041	175.1942902	189.7369995	164.10466	142.4499969	153.9949341	146.8122406	156.1738586	221.4568176	127.5750961
O35423	570.3018799	719.5410156	892.3834229	436.8789978	563.9315796	339.9552002	793.5665283	286.7722473	127.7297592	488.2064209	895.5336914	664.1255493	435.2953491	187.8425751	1487.591919	628.4824219	874.6256714	346.0968323	490.1478271	792.6046753	452.1992493	865.4437866	602.7961426	407.8187256	472.0263367	612.3328857	247.9387665	903.3011475	321.6848145	348.553772	435.1761475	917.5151367	490.5370789	679.6740723	702.6586914	551.2896118	847.9334106	562.7407837	457.2460632	609.1973877	376.118042	433.0249023	319.9418945	539.234314	933.6317749	849.7927246	520.9718018	146.2093964	650.5718994	948.0616455	455.1137695	894.8983765	362.5653076	438.2395935	801.5881958	442.571228	335.681488	559.7098999	386.1922607	746.5777588
O35435	63.59895325	90.13664246	93.19329071	103.8616028	63.10982895	54.77349091	59.25390244	72.47024536	37.54225922	61.89019775	77.83680725	65.95797729	65.55414581	69.32723999	63.2529068	62.69735718	61.94923782	57.94568634	48.6455307	61.67287445	63.14504623	53.46308136	38.17850494	74.12728119	60.4702301	35.788414	67.70439148	29.85377884	50.80661392	70.26031494	41.75962448	49.2594223	46.1437149	57.52462769	53.18213654	37.73406219	55.80732727	82.43066406	49.85609436	43.51532745	63.63645172	80.41378021	57.89958572	59.77988052	48.65785217	66.05314636	62.81369019	60.99861526	49.68736267	49.93712616	55.84584808	46.26514435	37.33578491	41.41345215	51.50043488	53.84964752	50.86745071	51.61500931	58.64027786	51.14983368
O35459	989.4397583	848.821106	918.2633667	1228.657471	914.3850708	1056.410278	1560.742432	1454.772339	1211.786987	1417.43811	1282.292725	994.3845215	1049.472656	1091.919189	979.4150391	881.2132568	502.7425537	944.8795166	1081.476807	907.9081421	1365.680298	1292.391113	784.7824097	938.6030884	825.2134399	1020.880249	1416.755615	910.7932739	1019.999207	615.8515015	1179.848633	1183.750244	1133.337524	610.4545288	810.7714844	527.5084229	985.3284302	1042.983521	1078.215454	791.0378418	938.5841064	1382.105713	822.3267822	1371.279785	1167.938477	970.2880249	947.9221802	890.6177979	705.2659302	1097.544189	863.6032104	977.44104	1038.926025	1095.713257	776.9663086	1254.302124	1200.392456	909.2680054	973.6228638	856.8452759
O35488	481.6392822	335.5883789	388.5754395	337.8982849	628.3051147	392.3127136	292.4608765	305.9380188	247.541153	300.5506897	381.5940552	381.6733398	385.6075439	289.7336426	333.4458618	328.163269	414.3478088	428.5010986	342.6258545	483.3634033	343.7597961	299.9257507	577.8630371	425.0730286	409.769043	341.8582764	352.3717957	552.9750366	390.6922607	436.8501587	356.0389709	340.1841431	377.008667	441.5753784	466.9762878	492.1736145	638.2289429	318.5216675	293.475647	528.6875	569.6971436	362.8630676	378.9901733	322.8057251	266.6139221	365.5999756	484.0869751	344.9233093	629.7365112	282.4404907	582.6257935	534.2932129	355.7430115	310.9888916	573.8900757	368.4136963	386.5852966	803.6697998	416.2928772	310.6717224
O35490	6850.604004	4405.93457	10845.97754	1585.834961	9421.125	3080.740234	6118.268555	2030.189453	1624.514404	6762.205566	2228.027344	5804.513184	3259.479736	1316.45752	1977.44873	3819.078369	7525.960449	2682.587891	4496.465332	8699.474609	4785.34375	5576.287109	9370.115234	2516.885498	2522.646484	2950.756104	1504.762207	7979.141113	3310.641846	3051.185547	2848.349121	5861.940918	5916.893555	8335.060547	3961.496826	8803.572266	8562.428711	2778.705078	2856.8396	7520.660645	2604.400146	1614.753052	2302.399414	5146.40918	4718.662109	2922.798828	5508.241211	2775.35498	10337.93555	4530.278809	2580.895752	8486.048828	4417.720215	3840.737061	5187.613281	3311.713623	2620.620361	6871.689941	1787.549072	4435.588867
O35658	99.70413971	100.2684326	113.6945648	115.7179413	119.7072372	119.8987579	123.4217072	115.1286316	119.0749741	123.2890549	129.5480042	114.6464844	123.0206757	131.9120178	132.7535706	123.9704285	131.557724	149.3544006	136.5296326	144.8830872	138.9221802	120.061615	132.101532	141.2200317	190.0637665	258.9256592	164.421936	183.5969543	230.7835693	215.2423096	239.0912628	205.5500946	230.2795563	251.8489685	241.1533661	141.780304	124.1270447	135.0533142	141.6396484	128.8294678	140.546875	147.7825317	136.2151031	155.8232117	143.526413	145.706604	125.8256683	120.1979904	196.8641205	194.9858398	149.5081177	190.8985901	191.0036926	178.1117859	179.1433258	246.5358124	180.8557739	174.688385	185.664032	234.8054047
O35683	270.5683594	279.2897034	225.1124573	168.2823792	302.1115112	264.5310059	349.8963013	406.1611023	249.683075	154.3464813	179.9917145	292.3586426	351.6827393	245.6828766	316.0591431	273.8631897	111.7358932	276.8398743	413.6444092	274.2226563	235.7478485	331.5441895	253.5764618	362.2034912	391.2869263	233.813385	354.0594788	525.3671875	346.5819397	299.3179932	580.3530273	296.6148376	448.8215942	277.2626343	435.3098145	279.1489868	449.0471191	224.7605896	221.6101532	391.8567505	333.4700317	157.4874268	304.8336182	275.6583252	239.5181122	506.8910217	505.8529053	487.8332825	430.573822	396.1582947	363.1248474	391.6373596	208.0983276	402.0065002	319.6322937	260.6448669	414.4918823	491.2024231	206.5684509	109.8774033
O35857	257.555542	239.4152222	286.3933411	321.946991	286.3581848	276.8584595	282.7221985	277.9276733	255.9324951	318.4056702	242.1641541	263.1922607	320.3258972	328.7824707	322.207489	323.0300293	435.7468872	319.7201538	333.0803223	330.6343384	341.3406372	331.2962341	326.9998779	316.797821	344.3678894	361.8779297	369.72229	390.133667	342.1138611	373.5623169	334.6039124	342.6318665	349.975769	378.7007446	352.6983032	409.9210815	341.5289307	337.3693848	361.1969299	320.8109741	339.4206543	339.7978821	367.3926392	333.4903564	359.9960938	338.1603699	338.8607178	321.7116394	346.8893433	375.9325867	342.1547241	333.0868835	309.7809448	320.3911743	328.911438	402.6352539	329.754303	320.7218018	358.8809204	282.4555969
O35943	194.4949036	205.2896118	178.5438232	207.5870056	189.5047302	187.3342896	201.2524872	191.9872742	229.200882	192.2585144	212.7203674	182.5129089	215.0428162	212.0696259	202.5577087	202.4394684	203.7865601	186.0837708	215.610321	189.4577332	204.5239105	198.963501	193.8371277	182.9906616	206.5393372	230.3148346	240.3216858	180.2658234	216.8736115	194.3096466	209.7239685	220.3303375	236.3741455	209.3685913	215.9613953	207.8851929	193.3562012	221.3135681	170.3638916	172.7371368	186.0007935	218.0097809	197.2861938	185.2291718	205.6223602	208.9279633	214.107666	209.7438202	209.0627136	199.487915	184.1474152	216.4235535	204.538147	226.4244537	192.0924072	232.4113312	227.7344513	215.9575348	239.7610779	193.833847
O54734	605.9777222	598.4816895	559.1259766	558.4257202	845.9024048	585.5925293	356.8727112	267.1903076	389.2852783	416.380188	573.331665	592.1462402	508.9917297	384.5999146	541.7130737	539.0396729	347.1893311	477.4528809	325.5036316	588.0046387	326.7503052	298.9478455	689.647583	522.3151855	477.6153564	467.023407	356.4131165	541.0726318	363.4840393	466.645752	221.4420319	342.1012878	253.3565063	484.2322388	485.8702087	500.8685303	603.8644409	392.0853271	267.2095642	639.8215332	675.1157227	447.0257263	411.1228333	395.1150208	273.8652344	409.7144775	460.6176147	411.7919006	681.5435791	324.5415649	559.269043	475.2355042	404.2058105	258.9770203	596.256897	362.0762024	385.187439	683.5671997	434.1712036	497.4178467
O54749	66.10919189	67.94397736	55.36185455	49.33026886	84.42388916	60.72283173	41.00919342	15.3077116	50.37194824	35.61586761	41.70145035	56.73106003	49.02862167	49.03496552	51.0273819	54.13957977	52.51618195	51.25677872	42.22371674	52.99737549	45.0189476	46.3106308	90.54383087	53.90501404	52.657547	45.31022263	30.96131516	60.74430847	35.04598236	73.35055542	18.6794796	49.06783295	25.37161064	60.8386116	70.82008362	73.07648468	64.67904663	44.86276627	31.29446793	82.31567383	82.30722809	28.84546661	63.6013031	43.59793472	43.22525787	58.38787842	55.52016449	60.83357239	79.38340759	40.9751091	66.4726944	70.37468719	27.45480347	24.52494812	77.2122879	44.96635437	35.37585068	72.24538422	62.24315643	52.89143753
O55022	926.4567871	1103.701294	858.7935181	783.2296753	1122.245605	970.9400024	617.1404419	753.4555664	897.7000122	711.8223877	784.071167	842.1345215	814.7843018	813.1308594	800.4364624	961.7252197	711.0985718	788.3587036	677.612915	784.8614502	795.4978027	611.8486328	1029.764282	976.2030029	817.8950806	766.2040405	712.085022	849.718811	810.5274048	923.8659058	624.7397461	692.0446167	718.7252808	768.9719849	904.52948	952.5797119	943.9939575	694.5039673	645.3950806	955.8233643	1198.484375	654.7311401	845.0150757	941.8110352	510.3554077	699.2879028	727.1483765	821.3342285	1028.685181	571.512146	1078.211792	771.7664795	859.8852539	595.7078857	1219.450317	564.8859863	691.6653442	1202.895874	883.2827759	895.8544922
O55125	1836.894165	1970.151001	1717.494507	1843.524414	1840.066528	1977.012695	3061.24292	2518.392334	2168.263184	2085.143555	2082.335938	2339.382324	2361.059814	2400.786133	2443.786133	2155.524414	1196.551514	2050.541748	3117.136719	2097.182129	2374.725098	2699.86792	1902.369873	2116.341309	2331.899902	2635.515625	2769.216064	2321.659668	2128.885254	1486.926636	3019.939209	3112.155518	2219.208252	1883.720825	2213.76123	1413.393799	2390.463623	3053.371826	2651.238525	2090.628174	1788.71521	2031.968872	1990.606323	2129.755859	3293.015869	2610.160156	2592.811279	2515.600098	2054.407471	2605.72583	2117.47876	2326.541016	2117.212891	2797.570557	1911.916504	2408.759277	2028.303223	1954.917358	2138.546143	2491.414063
O55142	421.8736572	476.3244019	366.8527222	424.8965454	687.1379395	549.9454346	360.8793335	247.2265625	362.2388306	316.0343628	455.730072	600.9429932	455.1422729	311.3922424	386.2833252	449.9188232	137.3404541	366.8322144	310.2443237	425.0532837	216.1758881	291.489563	413.6646118	474.7003479	460.164917	452.0601807	360.6662903	451.9155273	395.9476013	387.1460876	228.1059723	363.6914673	277.3868713	343.4394226	576.9689941	309.6043091	508.8326416	356.7297363	235.7661438	539.5426636	571.5167847	315.1861877	293.6832581	307.6604919	240.0075378	336.3486328	434.6629944	411.3873596	628.5687256	336.6688538	492.4040527	458.0682983	341.9196472	271.9077759	587.8011475	329.353363	472.7449341	760.4176636	411.8047485	465.4479065
O55143	118.1101685	117.7913818	115.8444824	86.31240082	150.4391174	105.1341324	73.02258301	58.13159943	69.0809021	67.43587494	72.55634308	104.9624481	108.9408035	91.57184601	108.8739319	120.4635849	129.9151459	102.8443146	75.61630249	122.1959763	67.26081085	65.82566071	156.1597748	122.6731873	113.2969513	95.27291107	86.33113861	154.9462585	107.8149338	150.5271912	43.06777954	98.08289337	84.89279938	121.3656006	130.8507385	171.730957	151.8100739	84.73252106	82.93344116	137.4141846	162.495636	89.819664	106.5111465	68.16513824	63.23230743	92.70027161	88.07604218	111.1324768	210.0227966	81.02856445	169.7592926	106.690773	93.2413559	64.26087189	187.6387787	114.2646713	92.18205261	162.5973969	119.7240219	114.340271
O70325	56.77920532	61.90785599	55.19779587	47.21131897	34.98143005	68.98104095	50.66827393	79.72541046	38.82436371	61.96036911	77.42429352	38.90776825	62.03874207	66.50963593	51.93531418	58.06556702	87.74415588	71.54753876	74.13618469	53.47247696	72.83190155	57.33412552	54.97418976	66.9960022	81.50606537	77.89414978	104.833313	71.30740356	96.3237915	92.14822388	94.40752411	72.60009766	93.87947845	76.58009338	82.32613373	77.04712677	54.55899048	70.11734772	56.39049149	53.65776443	54.11675644	70.00096893	68.27502441	73.78296661	61.06880569	59.66412735	68.57058716	90.42241669	64.69117737	84.39687347	74.07473755	74.22672272	88.28063202	106.1664276	54.33243942	73.32548523	78.89509583	58.2359848	94.42352295	122.8768463
O70503	129.7984314	132.5162506	105.6669693	101.7618256	170.567688	134.3000488	84.78269196	108.1093903	125.3006516	96.93865967	115.1545258	92.98592377	110.1008301	111.5932693	99.12710571	122.3110199	112.8162079	102.7523804	72.80770874	115.5559006	93.90550232	77.83384705	142.4873047	131.9051971	103.2297134	106.247551	96.36679077	121.6436157	122.7321701	183.6994324	98.91369629	91.78994751	109.4451752	127.9251862	130.8424072	173.2828979	109.8794785	83.95191193	85.07054138	136.1963501	143.2890472	75.98003387	100.5380936	80.61392975	58.31793213	88.1969223	105.1216202	103.7730331	172.1590576	80.26022339	159.3984375	108.6704483	119.6798019	94.98743439	170.8044128	88.57501221	116.1362076	182.0784454	130.8416595	133.8160706
O88441	193.23526	202.272522	181.8267212	193.4048462	190.3512878	203.3240051	237.2158508	267.5628052	239.294281	215.4788666	153.7564392	207.0058289	215.958725	226.7047424	186.1080017	210.8422852	189.7988739	227.3353119	285.524353	228.2370911	243.9987793	232.1814728	219.5790405	240.4926147	269.394928	280.9945679	381.1101074	308.1761475	326.9443665	346.935791	354.2770691	244.656189	299.7805176	334.0934753	247.2797241	276.7033386	219.3146362	225.04422	241.2844543	222.4328308	215.7799377	191.2582092	221.516983	240.5410767	255.3529358	238.5679932	225.0653687	281.6847534	267.2335205	284.3137817	270.2044373	239.9924469	276.1615906	303.7926025	263.1959534	356.8370667	260.9873352	264.9663696	272.9571533	206.2494965
O88451	773.9620361	816.3331299	721.3778076	655.6535645	973.3619995	773.5546875	470.5274048	457.7198486	617.7944946	557.4075928	666.8391724	747.5820313	675.9813232	614.5872192	710.1655273	764.4310303	539.9473267	627.6898193	509.8506165	671.9906616	546.7084961	505.0655823	923.6401367	789.1925049	638.3747559	683.5901489	599.5791626	665.6310425	617.8218384	763.0809326	390.7060242	557.4752808	514.8841553	626.784729	715.4818115	749.3310547	867.0979004	570.524231	501.1651611	750.6171875	877.0673828	605.9515991	687.088623	574.8630371	407.3848267	614.7481079	635.5662842	632.3783569	852.7160645	531.7810669	902.2994995	755.9065552	603.2813721	437.2601318	929.4273682	665.1083984	568.4498901	1093.521118	779.9644775	784.0440674
O88455	226.7115784	225.5559387	227.0499878	179.3927307	322.3945007	236.0119934	191.5706024	125.9976196	137.6912994	170.2830048	185.2423096	214.76091	247.4507751	170.9275208	282.6327515	240.5754852	207.6470337	169.9451141	149.7828522	317.8076172	198.3815765	165.6389008	319.6629333	254.7975616	226.074173	169.9520416	87.35166931	301.7553101	153.7702332	228.506424	117.4613495	250.8405914	173.7832336	277.0408325	272.5215149	267.5193481	342.2303162	134.7548218	95.39694977	373.0806885	257.1302795	139.5323792	178.5652008	172.0232544	181.9307404	228.2471619	266.7547913	156.5305786	291.1534424	164.3301086	176.883728	239.2681732	121.547905	159.4142914	329.0887756	91.45462799	131.9529724	332.8139648	182.788559	233.27034
