Protein	X10_pain.Area	X11_pain.Area	X12_pain.Area	X1_pain.Area	X2_pain.Area	X3_pain.Area	X5_pain.Area	X6_pain.Area	X7_pain.Area	X8_pain.Area	X9_pain.Area	X10_OC.Area	X11_OC.Area	X12_OC.Area	X1_OC.Area	X2_OC.Area	X3_OC.Area	X4_OC.Area	X5_OC.Area	X6_OC.Area	X8_OC.Area	X9_OC.Area	X10_UTI.Area	X11_UTI.Area	X1_UTI.Area	X2_UTI.Area	X3_UTI.Area	X4_UTI.Area	X5_UTI.Area	X6_UTI.Area	X7_UTI.Area	X8_UTI.Area	X9_UTI.Area	nFragment	nPeptide
P51884	4.69169e+007	2.13605e+008	6.02161e+007	1.06299e+008	2.51655e+008	7.48438e+007	6.19615e+007	1.5555e+008	2.3525e+007	1.86441e+008	1.04877e+008	3.15508e+007	3.6205e+007	8.12041e+007	1.11847e+008	5.13181e+007	6.51495e+007	5.70299e+007	2.49077e+007	4.37169e+007	4.72813e+007	6.13705e+007	5.71023e+007	8.76058e+007	3.06158e+007	2.34066e+008	5.47395e+007	8.1899e+007	1.81077e+007	4.70263e+006	5.48699e+007	3.14614e+008	1.88926e+007	49	5
P52209	8.7201e+007	2.20885e+008	1.18593e+007	6.85589e+007	7.26258e+007	3.14692e+007	4.3523e+007	7.33619e+007	2.45793e+008	1.15685e+007	4.53829e+007	1.15158e+008	5.02497e+008	2.98797e+008	4.68582e+008	1.33703e+008	4.57578e+008	1.60054e+008	2.15156e+008	1.15593e+008	2.40797e+007	3.96861e+008	5.81921e+008	2.23357e+008	6.24495e+008	1.12099e+008	7.3364e+007	5.41654e+008	1.02118e+009	5.2907e+007	3.058e+008	2.46109e+008	1.94158e+008	56	5
P52272	710115	1.33759e+006	35552.8	125615	180093	283982	1.39955e+006	72639.2	1.46832e+006	1.08024e+006	26586.2	226726	2.22271e+006	2.22358e+006	1.32077e+006	2.73613e+006	1.70098e+006	0	738648	24347.1	54885.4	1.3301e+006	4.72449e+006	534778	6.50254e+006	52521	102471	1.63887e+007	2.86143e+006	151481	1.21451e+006	279832	94765.2	11	1
P52565	1.56483e+007	7.06534e+007	1.58976e+007	6.36068e+007	8.85464e+007	2.18919e+007	1.08216e+007	2.2743e+007	5.16845e+007	1.24221e+007	2.2771e+007	2.75509e+007	1.09888e+008	4.78672e+007	7.13485e+007	4.85569e+007	7.55044e+007	1.5757e+007	2.70921e+007	2.49532e+007	1.06328e+007	4.89007e+007	8.78423e+007	2.19684e+007	1.7153e+008	2.8978e+007	1.54128e+007	7.56087e+007	7.8735e+007	1.10287e+008	5.82862e+007	2.0127e+007	3.52104e+007	29	3
P52566	1.64924e+006	2.03756e+007	1.93812e+006	460064	1.16522e+006	1.38365e+006	537536	463146	9.80057e+006	1.38235e+006	235169	455794	2.14095e+006	3.70665e+006	2.50167e+007	1.48076e+006	1.5244e+006	2.68164e+006	1.57162e+006	1.16228e+006	974658	728770	2.57383e+007	3.85714e+007	4.3193e+007	1.18982e+007	1.29064e+006	6.31633e+007	5.24452e+007	8.99157e+006	5.41439e+006	1.00639e+007	2.5595e+006	10	3
P52597	457767	4.93625e+006	652498	1.45559e+006	3.75579e+006	1.33473e+006	1.34758e+006	575829	3.74296e+006	5.00749e+006	29402.8	1.49785e+006	1.03919e+007	4.12199e+006	3.12696e+006	5.77566e+006	2.79615e+006	0	6.08666e+006	6.09617e+006	4.07994e+006	1.72372e+006	7.84043e+006	1.78712e+006	1.94575e+007	1.07459e+006	7.88271e+006	1.16724e+007	8.95903e+006	677217	3.337e+006	2.75251e+006	3.67112e+006	13	1
P52758	2.55006e+007	5.05381e+007	1.15526e+007	3.96201e+007	3.805e+007	797347	4.4751e+007	1.82628e+007	928994	1.97931e+006	758074	1.54928e+008	7.62125e+007	1.9182e+007	4.69954e+007	4.95595e+007	7.81459e+007	434408	1.05723e+006	8.03657e+006	1.07957e+007	3.09139e+007	1.57384e+007	4.39194e+007	5.69677e+007	2.197e+007	2.98041e+007	5.63114e+006	5.65912e+007	8.05831e+006	7.74516e+007	3.6392e+007	5.75819e+007	13	1
P52789	7.85741e+006	2.44308e+007	4.18983e+006	1.68154e+007	1.97404e+007	2.78952e+007	1.53248e+007	3.34903e+006	9.86474e+006	1.25056e+006	2.64576e+007	4.40683e+007	1.73828e+007	3.14559e+007	1.82518e+007	2.16374e+007	4.01952e+007	7.25326e+006	3.20111e+007	2.78656e+007	4.36757e+007	1.07576e+008	1.44014e+007	5.81217e+007	2.90655e+007	1.17095e+007	3.58457e+007	5.12417e+007	3.87838e+007	1.88819e+007	2.86395e+007	6.5368e+006	1.78269e+007	12	1
P52790	9.3271e+006	2.01882e+006	1.57684e+006	2.87087e+006	4.07352e+006	1.39533e+006	1.23629e+007	2.22262e+006	2.61741e+006	5.64627e+006	4.19795e+006	1.38436e+006	7.52883e+006	5.60867e+006	1.76091e+007	1.58902e+006	2.7398e+006	4.27207e+007	2.14779e+007	7.77347e+006	1.77887e+007	3.81122e+006	1.50076e+007	9.14161e+006	7.71211e+006	3.89506e+006	8.03411e+006	2.2685e+007	8.20305e+007	3.14866e+006	6.38494e+006	7.4407e+006	1.3962e+006	21	5
P52823	2.43201e+006	1.02084e+007	5.34752e+006	9.35025e+006	2.42427e+007	4.66835e+006	1.58795e+007	7.68301e+006	509620	1.26251e+007	3.92157e+006	9.73625e+006	5.8657e+006	9.45763e+006	1.6539e+007	4.63181e+006	8.87016e+006	484086	2.59665e+006	7.4999e+006	6.82915e+006	1.75677e+007	8.7247e+006	1.08671e+007	1.94811e+006	9.80074e+006	4.23506e+006	3.11182e+006	1.36051e+006	5.73672e+006	4.34105e+006	2431.23	4.65931e+006	8	1
P52895	1.88339e+007	4.29196e+007	3.66203e+007	1.69858e+007	3.71921e+007	2.51553e+006	1.44714e+007	1.19741e+007	9.87663e+006	9.21063e+006	6.19817e+006	2.02833e+007	4.87866e+007	1.3661e+007	4.33889e+007	1.88716e+007	5.39701e+007	1.04602e+006	1.73025e+007	3.24993e+006	5.01238e+006	2.93493e+007	2.47074e+007	1.2728e+007	2.7907e+008	1.3917e+007	4.10272e+006	3.63312e+007	3.39217e+007	1.61555e+007	1.02785e+008	3.23926e+007	6.8734e+007	34	3
P52907	4.53658e+006	2.2867e+007	1.85929e+007	1.13926e+007	1.50435e+007	8.23668e+006	7.96559e+006	6.06534e+006	4.47937e+007	1.47608e+007	2.86863e+006	6.29224e+006	3.35895e+007	3.10951e+007	4.48863e+007	2.28e+007	3.20414e+007	2.20625e+007	1.73605e+007	2.336e+007	1.86208e+007	2.89984e+007	6.12945e+007	1.38326e+007	6.93565e+007	1.22295e+007	1.72329e+007	7.40345e+007	9.71745e+007	7.96148e+006	2.22813e+007	9.30455e+006	1.05292e+007	35	3
P53004	828197	1.31698e+006	40614.1	1.1501e+006	1.71e+006	148843	665218	306048	4.94229e+006	742964	50822.3	5.24368e+006	7.00542e+006	1.3884e+006	1.2393e+007	280188	6.33894e+006	3.61999e+006	348006	30061.8	38175.4	2.81184e+006	5.32493e+006	2.10665e+006	5.44406e+006	212030	1.20477e+006	9.03311e+006	1.7263e+007	7.84826e+006	1.30861e+006	2.38138e+006	1.0367e+006	13	1
P53597	1.04217e+007	4.18525e+006	221156	699133	1.26351e+006	187542	1.52901e+006	267039	3.06667e+006	688521	101713	871676	9.81267e+006	5.67281e+006	1.16024e+007	999609	7.49978e+006	0	1.43079e+006	737317	555726	1.06114e+007	1.99404e+007	856416	2.78121e+007	171162	363429	9.79559e+006	1.00821e+007	1.18194e+006	1.16333e+007	1.48905e+006	4.19084e+006	13	1
P53634	8.4954e+008	1.70233e+008	9.66988e+007	3.38332e+008	3.07056e+008	6.49361e+007	3.60944e+008	2.74951e+008	2.04954e+007	2.40267e+008	2.14347e+008	4.05174e+008	1.98606e+008	2.32623e+008	3.19296e+008	2.38829e+008	1.3233e+008	1.68176e+007	9.47002e+007	4.8207e+007	6.55044e+007	1.16727e+008	9.84601e+007	1.61646e+008	1.12709e+008	1.9585e+008	7.91067e+007	9.19654e+007	9.10943e+007	3.34763e+006	1.71977e+008	1.40268e+008	3.63273e+007	62	5
P53675	9.75964e+006	1.0746e+007	1.35897e+006	1.30915e+006	3.33494e+006	8.27243e+006	1.3734e+007	1.31689e+006	4.2307e+007	6953.39	828911	1.0948e+007	3.31783e+007	9.36608e+006	9.16387e+006	2.75866e+006	8.81321e+006	7.95838e+006	1.06593e+007	6.96841e+006	1.58518e+006	1.87884e+007	2.71104e+007	8.67847e+006	4.92364e+007	2.36526e+006	3.0699e+006	4.11406e+007	5.55891e+007	2.3392e+006	1.21217e+007	9.8155e+006	5.23415e+006	17	3
P53990	3.32217e+007	1.8992e+008	1.35886e+008	5.14577e+008	2.05175e+008	1.4561e+008	1.88497e+008	1.62661e+008	4.73913e+007	4.71196e+007	4.55216e+007	1.95611e+008	2.36917e+008	1.84543e+008	3.49345e+008	2.83852e+008	2.09472e+008	4.40513e+007	8.21059e+007	5.66287e+007	9.55541e+007	1.76957e+008	2.1332e+008	1.60145e+008	1.58171e+008	4.36238e+008	6.29233e+007	1.06522e+008	2.53444e+008	2.01928e+008	2.94548e+008	3.77208e+007	3.17366e+008	61	5
P54108	1.19405e+008	7.30119e+007	4.29861e+007	3.56781e+007	3.78531e+007	3.50453e+007	5.04172e+007	2.68145e+007	5.19727e+007	8.79719e+006	2.34216e+007	1.48666e+008	3.29827e+008	3.3199e+008	8.84565e+007	1.37879e+008	9.11488e+007	3.05905e+007	1.38239e+008	1.32516e+008	6.03572e+007	1.70481e+008	1.72267e+008	6.66549e+007	3.4649e+007	5.77602e+007	1.01604e+007	3.41325e+008	8.03857e+007	1.96365e+008	2.96485e+007	2.74713e+007	1.57462e+008	43	4
P54578	156440	277358	9.46808e+006	82229.2	8633.74	3.19054e+006	6609.02	604094	49851.9	0	183214	873002	1.66676e+006	6.52218e+006	10628.8	1.3284e+006	388489	0	368638	265759	8.38549e+006	367840	661533	469016	158644	5753.13	274992	39306.3	2.42599e+006	1987.46	41925.1	45069.8	1.3335e+006	8	1
P54652	2.45569e+008	3.53152e+008	1.35294e+008	2.00335e+008	2.55592e+008	5.95276e+007	1.34135e+008	1.11406e+008	3.5365e+008	8.27859e+007	6.99476e+007	2.08507e+008	7.93572e+008	4.39023e+008	2.27867e+008	2.91606e+008	5.00532e+008	3.31993e+008	3.59634e+008	2.46368e+008	8.49955e+007	5.13023e+008	4.06401e+008	1.50845e+008	7.77845e+008	1.63938e+008	8.56031e+007	4.08669e+008	7.36895e+008	5.49212e+009	3.11908e+008	3.4182e+008	4.14656e+008	65	5
P54707	8.54957e+006	3.1212e+007	6.77676e+007	4.83319e+007	3.5687e+007	1.04996e+007	1.37629e+007	1.46911e+007	2.97123e+007	4.21783e+007	4.30658e+007	2.56227e+007	2.95086e+007	1.60485e+007	2.27259e+007	1.46527e+007	1.49614e+007	1.48537e+008	8.09887e+006	3.64047e+007	2.84725e+007	2.71761e+007	1.4292e+007	1.54569e+007	2.14337e+007	6.16574e+006	1.47032e+007	3.66025e+007	2.43265e+007	2.23434e+007	6.60542e+007	5.06689e+007	3.33079e+007	13	1
P54710	1.05092e+007	4.97916e+006	2.41567e+006	1.46325e+007	1.80894e+007	1.2046e+007	1.64017e+007	6.46971e+006	673925	4.63621e+006	6.84049e+006	1.99512e+007	6.50542e+006	8.24684e+006	9.39015e+006	1.06425e+007	1.26618e+007	1.51888e+006	1.37675e+007	2.00623e+006	4.5152e+006	5.27189e+006	7.02631e+006	1.36376e+007	1.11999e+006	1.34245e+007	3.92788e+006	1.48274e+006	2.75311e+006	832603	3.15306e+006	2.64392e+007	1.71272e+006	13	1
P54753	1.19348e+007	6.6855e+007	4.3738e+007	9.92795e+007	5.2727e+007	2.50601e+007	6.81934e+007	5.03039e+007	5.6522e+006	8.67991e+006	1.01733e+007	8.42101e+007	5.53495e+007	5.65383e+007	3.96523e+007	4.41462e+007	5.03579e+007	7.80207e+006	2.28344e+007	1.11787e+007	2.1132e+007	6.98774e+007	2.29567e+007	9.05635e+007	2.09885e+007	8.22996e+007	1.55001e+007	2.66899e+007	1.02384e+007	5.31473e+006	3.21328e+007	5.98724e+006	5.2084e+007	51	5
P54756	2.01039e+007	4.16856e+007	3.61908e+006	2.9995e+007	2.80106e+007	1.62473e+007	3.17761e+007	1.37371e+007	1.14274e+006	7.76799e+006	6.97578e+006	4.94363e+006	1.22013e+007	1.61123e+007	3.26658e+007	1.27974e+007	2.68294e+007	0	651021	6.45505e+006	1.90046e+006	1.43006e+007	1.12159e+007	1.62407e+007	8.36593e+006	9.65467e+006	4.31464e+006	4.23387e+006	1.23368e+007	395130	1.06493e+007	1.02407e+007	3.02094e+007	13	1
P54760	1.74861e+008	3.96499e+008	1.41688e+008	4.48401e+008	4.32325e+008	1.88987e+008	2.51733e+008	3.48311e+008	1.87454e+006	1.09197e+008	1.17596e+008	1.92421e+008	1.01096e+008	1.64021e+008	3.43288e+008	1.73123e+008	2.85957e+008	82346.5	6.52395e+006	5.27435e+007	4.89743e+007	2.01024e+008	1.7343e+008	2.21174e+008	1.27029e+008	3.37463e+008	5.35991e+007	5.21863e+007	4.69943e+007	3.74088e+007	3.9473e+008	3.00631e+008	1.41933e+008	65	5
P54762	344312	252057	215094	350197	283579	350124	678818	580875	243536	721918	820188	308233	1.52112e+006	807728	1.04088e+006	314569	733217	0	184972	273017	73500.4	881498	464595	3.13423e+006	275528	411027	125751	446878	23581.1	388339	207187	75196.7	151871	3	1
P54764	2.19193e+007	5.13351e+006	2.88034e+007	3.44011e+006	1.23501e+008	3.53133e+006	3.01941e+007	3.27057e+007	7.22102e+007	1.96328e+007	1.10403e+008	3.3839e+006	4.48089e+006	5.58835e+006	1.90658e+007	3.76717e+007	7.49769e+007	2.61329e+007	4.64542e+007	3.52273e+007	8.97554e+007	1.10874e+008	8.56666e+006	1.35638e+008	9.2404e+007	7.67866e+006	2.70036e+006	3.45829e+007	1.61576e+007	785577	2.86585e+007	4.02817e+007	8.50888e+007	24	3
P54793	5.6582e+007	4.14647e+008	6.77667e+007	1.61124e+008	5.35189e+007	2.28532e+007	1.79036e+008	5.34022e+007	5.06865e+006	3.82743e+007	3.39964e+007	9.18778e+007	3.80973e+008	9.04401e+007	9.84518e+007	1.31311e+008	5.64611e+007	1.04183e+007	2.2466e+007	4.12842e+007	1.54555e+008	7.25054e+007	5.03587e+007	7.91141e+007	1.38922e+007	7.65384e+007	4.0499e+007	4.02354e+007	7.78772e+007	2.97682e+007	1.10319e+008	1.69358e+007	1.34491e+008	54	5
P54802	2.04282e+008	3.7597e+008	2.27955e+008	3.71729e+008	4.21518e+008	9.29607e+007	1.88931e+008	3.79936e+008	1.04627e+007	1.72522e+008	3.47235e+008	3.48245e+008	1.85015e+008	2.55106e+008	3.72055e+008	2.76571e+008	1.69022e+008	2.68514e+007	4.42797e+007	8.89962e+007	4.6528e+007	1.51929e+008	1.38099e+008	1.07454e+008	1.3423e+008	3.72743e+008	7.01997e+007	5.75705e+007	2.19383e+008	4.43265e+008	2.43896e+008	5.0545e+007	1.09473e+008	56	5
P54819	5.86312e+006	1.04027e+007	4.69507e+006	1.09615e+007	1.31035e+007	2.5366e+006	3.3163e+007	4.6767e+006	1.6237e+007	3.80274e+006	3.26925e+006	1.16902e+007	4.26988e+007	8.03417e+006	2.13085e+008	1.29913e+007	3.90556e+007	2.30427e+006	3.35843e+006	4.96775e+006	2.61681e+006	2.97032e+007	4.59356e+007	1.85533e+007	1.42945e+008	5.54983e+006	1.28851e+007	2.00926e+007	1.79829e+008	1.85e+007	3.76572e+007	3.99842e+007	4.66515e+007	26	2
P54920	3.84937e+006	3.15101e+006	1.84549e+006	9.72845e+006	3.68898e+006	7.58427e+006	861155	314508	4.69577e+006	1.08444e+006	4.10106e+006	8.74506e+006	1.02531e+007	9.28839e+006	6.15516e+006	3.19354e+006	6.34616e+006	1.0001e+006	4.59277e+006	1.02667e+006	952362	7.81877e+006	1.467e+007	6.49507e+006	1.71588e+007	6.0041e+006	2.76767e+006	2.52547e+007	2.15406e+007	3.43851e+006	1.69551e+007	3.08166e+006	1.13323e+007	13	1
P55000	4.16988e+008	7.73895e+007	9.80636e+008	1.31026e+008	9.53019e+007	1.58632e+008	3.18757e+008	4.47028e+008	5.27843e+008	1.19449e+009	4.24597e+007	3.36209e+008	6.55035e+007	2.59991e+008	1.02226e+008	2.31928e+009	1.57952e+008	4.19251e+007	1.51638e+009	2.10521e+009	2.03575e+008	2.07628e+008	1.41451e+008	3.02332e+008	6.55232e+007	2.28463e+008	3.37035e+007	3.10006e+008	2.10033e+007	1.02571e+007	5.60196e+007	9.42921e+006	2.37341e+008	26	2
P55011	5.30531e+007	7.06607e+007	7.19014e+007	1.0506e+008	1.53777e+008	4.38459e+007	3.17401e+007	6.58592e+007	3.34449e+006	4.34452e+007	9.66653e+006	5.48391e+007	3.3959e+007	3.08024e+007	2.69077e+007	1.85127e+007	3.83505e+007	7.34962e+006	5.38055e+006	1.65174e+007	4.33991e+006	6.8489e+007	1.6472e+007	1.89552e+007	1.75434e+007	3.38417e+007	2.3536e+007	9.6132e+006	4.14312e+007	4.3806e+007	4.10707e+007	1.14788e+007	8.44596e+007	13	1
P55017	1.77196e+007	6.63493e+007	3.00832e+007	7.79952e+007	9.55758e+007	3.24167e+007	1.33732e+007	1.75368e+007	2.26792e+007	1.52515e+007	3.82001e+006	1.31798e+008	1.0747e+008	8.01765e+007	6.29269e+007	1.2899e+008	1.97525e+007	8.5426e+007	1.11463e+007	3.3223e+007	6.92041e+006	9.32162e+007	3.65628e+007	1.86702e+007	1.33718e+007	5.95801e+007	1.12484e+007	3.02851e+007	4.83152e+008	4.15327e+007	4.92363e+007	2.12546e+007	1.23894e+008	63	5
P55072	3.28608e+007	8.0674e+007	2.51178e+007	2.37406e+007	8.67201e+007	1.63745e+007	2.19546e+007	5.29176e+007	1.0132e+008	6.95201e+006	2.26942e+007	6.00037e+007	2.21257e+008	1.25537e+008	1.12986e+008	1.14241e+008	1.14488e+008	8.57467e+007	6.93751e+007	5.60962e+007	2.14372e+007	1.20059e+008	1.06827e+008	4.29281e+007	3.21558e+008	1.71666e+007	2.32526e+007	2.19431e+008	1.41668e+008	1.50822e+007	5.95208e+007	7.7229e+007	4.18756e+007	59	5
P55084	1.80126e+007	3.78564e+007	928162	1.73048e+007	3.1376e+007	1.9498e+006	1.13567e+007	1.10334e+007	8.75679e+006	1.57912e+006	8.17723e+006	2.88624e+007	5.62739e+007	3.15293e+007	1.19129e+008	1.0329e+007	4.11378e+007	4.45117e+006	2.5713e+006	624269	2.29403e+006	3.51097e+007	4.09504e+007	1.36949e+007	1.30235e+008	1.62165e+006	3.15652e+007	1.3544e+007	1.76499e+008	6.12266e+006	1.16088e+008	7.94138e+007	3.93218e+007	22	4
P55103	568156	1.133e+007	102723	1.54601e+006	1.29231e+006	305320	1.30714e+006	397518	1.76835e+006	4.34884e+006	1.5286e+006	1.54006e+006	871204	4.15389e+006	1.3876e+006	1.60739e+007	7.90591e+006	0	521978	331587	994022	724600	863650	1.52701e+006	74268.2	4.90106e+006	311643	146383	470579	233944	3.10867e+006	1.27905e+008	469416	23	3
P55268	1.57827e+007	8.28433e+006	4.05246e+006	8.02278e+006	5.4699e+006	3.77496e+006	8.80309e+006	7.79872e+006	512684	2.62514e+006	3.64342e+006	5.92713e+006	6.02459e+006	6.90072e+006	1.91812e+007	6.72596e+006	1.02561e+007	8.65325e+006	2.40791e+006	2.57168e+007	8.24634e+006	1.03334e+007	3.86486e+006	6.44268e+006	4.02298e+006	1.1242e+007	1.90473e+006	5.56639e+006	2.07191e+006	3.71198e+006	7.54442e+006	1.71525e+007	1.59777e+007	23	2
P55285	4.93739e+006	5.44829e+007	4.0901e+007	3.50992e+007	9.08112e+006	3.40751e+007	2.63274e+007	9.06021e+007	7.31355e+006	4.59955e+007	8.9374e+006	1.5798e+007	2.50322e+007	4.51892e+007	5.05923e+007	5.61251e+007	1.82177e+007	6.05723e+006	3.90751e+006	2.53082e+007	1.90317e+007	3.3909e+007	2.06018e+007	3.60133e+007	6.9183e+006	7.65543e+007	4.71168e+006	7.4668e+006	1.26374e+007	7.56741e+006	6.59097e+006	5.26165e+006	4.65643e+006	49	4
P55287	3.98984e+008	5.26308e+008	2.91109e+008	2.89028e+008	4.24914e+008	2.91484e+008	3.87894e+008	3.40454e+008	1.14721e+007	3.21274e+008	2.9094e+008	8.35298e+007	1.59301e+008	2.00682e+008	2.22061e+008	2.23061e+008	3.25568e+008	1.99173e+008	3.28746e+007	3.41264e+008	8.62646e+007	1.83571e+008	8.7864e+007	4.45914e+008	5.30625e+007	6.91555e+008	1.38813e+007	9.64838e+007	1.854e+007	1.63499e+007	1.72221e+008	6.53121e+007	1.23951e+007	65	5
P55290	9.23946e+007	9.28526e+007	2.50104e+008	1.20075e+008	4.7966e+007	1.57436e+008	2.68631e+008	3.25435e+008	1.87333e+007	2.02317e+008	3.06041e+007	2.26622e+008	9.71816e+007	1.4562e+008	6.52764e+007	2.2399e+008	4.66304e+007	2.11961e+007	4.30222e+007	1.90946e+008	6.98321e+007	1.33683e+008	5.44565e+007	1.68493e+008	1.65272e+007	2.08032e+008	1.12293e+007	5.96773e+007	2.12716e+007	5.48792e+006	1.82908e+007	1.09686e+007	5.44171e+007	61	5
P55291	2.16547e+007	2.04142e+008	1.63797e+007	8.76505e+007	5.21322e+007	1.32492e+007	3.69916e+007	8.67295e+007	6.5732e+006	1.47173e+007	1.3832e+007	1.24271e+007	2.73218e+007	1.07904e+007	3.5761e+007	3.01622e+007	1.23278e+007	9.15233e+006	1.56789e+006	6.12896e+006	7.24934e+006	6.5202e+006	1.40945e+007	4.2407e+007	7.34916e+006	5.60852e+007	3.55406e+006	8.40232e+006	9.10698e+006	8.01757e+006	2.53694e+007	4.2177e+006	4.53259e+006	54	5
P55786	3.96307e+007	4.39396e+007	2.16489e+006	3.1917e+007	1.08315e+007	3.83913e+006	1.91699e+007	3.89976e+006	3.70928e+007	2.63858e+006	2.18614e+006	5.89545e+007	1.36186e+008	6.0711e+007	8.13525e+007	2.80091e+007	1.01733e+008	1.90169e+007	2.46388e+007	1.49237e+007	1.32593e+007	6.70184e+007	7.09756e+007	2.55607e+007	6.92238e+007	6.49089e+006	6.1834e+006	6.05172e+007	2.01836e+008	1.29893e+007	1.86103e+007	1.1421e+007	2.0389e+007	54	5
P55795	1.68935e+007	1.31261e+007	1.15329e+007	1.41819e+007	2.71391e+007	5.56855e+006	1.25868e+007	7.98566e+006	1.10112e+007	2.16546e+006	5.09299e+006	3.88861e+007	4.85071e+007	2.71301e+007	3.08909e+007	5.08082e+006	3.42965e+007	7.91886e+006	1.13251e+007	5.98536e+006	1.37779e+007	3.74868e+007	3.46937e+007	3.16697e+007	6.66991e+007	9.49383e+006	1.42684e+007	4.49877e+007	3.47137e+007	3.5236e+006	2.69795e+007	1.29899e+007	1.47527e+007	13	1
P55957	6.88018e+007	9.94957e+007	5.40937e+007	6.50886e+007	4.58719e+007	1.58072e+007	1.44306e+007	4.56555e+007	2.00056e+007	3.38436e+007	2.4012e+007	2.648e+007	8.30454e+007	1.20409e+008	4.98817e+007	4.74697e+007	7.53172e+007	4.99056e+007	6.03072e+007	1.84533e+007	4.27304e+006	9.3465e+007	4.99865e+007	9.81715e+007	6.92049e+007	4.25948e+007	1.01466e+007	4.24614e+007	9.8219e+007	1.41708e+007	7.00476e+007	1.63543e+008	5.87137e+007	36	3
P56192	2.43086e+006	3.47517e+006	2.63956e+006	454216	721236	387965	2.98295e+006	1.06408e+006	3.33287e+006	594413	165060	936691	3.33331e+006	1.15949e+006	9.7284e+006	445257	1.42956e+006	92936.2	1.1972e+006	1.37566e+007	2.42269e+006	3.39039e+006	8.75897e+006	872139	5.45307e+006	1.30885e+006	947611	762267	8.87632e+006	9.97331e+006	3.86344e+006	2.8065e+006	569506	11	1
P56537	1.00476e+008	1.49321e+008	5.86147e+007	1.50973e+008	2.2656e+008	6.71662e+007	8.5476e+007	1.49439e+008	4.72533e+007	5.09081e+007	2.49984e+007	6.93748e+007	9.79925e+007	1.05209e+008	1.70722e+008	1.88361e+008	1.30729e+008	4.58525e+007	6.19585e+007	3.12336e+007	2.00819e+007	1.44418e+008	8.80092e+007	1.05902e+008	9.05216e+007	1.34319e+009	2.96323e+007	4.90978e+007	3.53631e+007	5.45613e+006	1.28656e+008	1.99547e+007	3.00507e+007	60	5
P57053	1.47178e+008	1.62765e+008	1.33988e+008	9.07469e+007	6.24438e+007	2.89577e+007	4.59081e+007	5.19445e+007	6.61618e+008	1.20899e+008	6.41263e+007	7.08392e+007	5.37384e+008	1.03416e+008	5.72595e+008	8.99327e+007	9.04338e+008	4.36208e+008	2.80642e+008	4.80655e+008	1.36159e+008	4.88796e+008	2.04477e+009	4.41199e+008	2.8429e+009	2.20948e+008	9.6777e+007	1.03727e+009	2.60805e+009	2.63918e+007	3.05806e+009	3.6735e+009	1.51268e+008	46	5
P57088	210205	3.76369e+006	6.08091e+006	817146	1.69683e+006	1.51536e+006	0	81493.8	304513	355479	448584	2.33865e+006	7.35043e+006	2.211e+006	1.06617e+006	299791	3.17164e+006	0	542935	233395	89511.4	843721	8.7869e+006	623745	4.7337e+006	969090	1.45252e+006	3.57095e+006	4.83528e+007	1.4988e+007	116710	1.38421e+007	2.43626e+006	10	1
P57721	4.52085e+007	3.73123e+007	5.2801e+006	2.15956e+007	3.56093e+007	4.13864e+006	2.46739e+007	1.94881e+007	3.51408e+007	5.13036e+006	6.76793e+006	2.63755e+007	9.86558e+007	4.66426e+007	1.11314e+008	1.33529e+007	8.61215e+007	8.06385e+006	2.73897e+007	1.23646e+007	4.47796e+006	7.27148e+007	1.04065e+008	4.0066e+007	1.88106e+008	1.45147e+007	1.37837e+007	8.53929e+007	2.44126e+008	1.36236e+007	4.68123e+007	5.0871e+007	3.22081e+007	25	2
P57735	2.35651e+007	2.77485e+007	7.4822e+006	9.88228e+006	1.59563e+007	1.00143e+006	8.09065e+006	5.84163e+006	2.84583e+007	5.99951e+006	1.87251e+006	5.11392e+006	5.15999e+007	2.59649e+007	5.54146e+007	1.79424e+007	3.05076e+007	3.02258e+007	2.79204e+007	1.87e+007	4.01008e+006	3.31636e+007	3.79987e+007	9.29355e+006	7.2365e+007	6.26203e+006	3.27292e+006	6.94835e+007	1.1424e+008	2.39864e+007	2.13337e+007	2.27859e+007	1.863e+007	13	1
P58107	560220	648506	114128	562677	471870	367749	308213	347891	328303	278006	125048	358417	2.0179e+006	1.20181e+006	2.90958e+006	1.09235e+006	1.17287e+006	280778	1.20623e+006	950872	621167	2.07541e+006	2.07543e+006	145660	6.04624e+006	940503	247939	536984	2.19312e+006	235225	1.11382e+006	716364	70769.6	24	2
P58499	4.32991e+007	9.08141e+007	3.64273e+007	1.3991e+008	7.04428e+007	2.84759e+007	1.16496e+008	1.01938e+008	1.04343e+007	3.95764e+007	3.45896e+007	1.31244e+008	8.40617e+007	9.77806e+007	1.19987e+008	6.32534e+007	4.00373e+007	8.30577e+006	3.52389e+007	1.4273e+007	5.19305e+007	1.71132e+008	2.74711e+007	8.30102e+007	2.68274e+007	1.39813e+008	1.25379e+007	3.44536e+007	3.69764e+007	6.78383e+006	4.78959e+007	1.17672e+007	2.4097e+007	59	5
